text,tweet2words,num_capitalized,tweet_length,num_negative_words,num_positive_words,num_neutral_words,has_capitalized,num_capitalised_positive_words,num_capitalised_negative_words,num_hashtags,num_special_character,correctedText
Noooo I’m always worried when I have to rush to a connecting flight that my bag won’t make it. Why @SouthwestAir why?,Noooo I always worried I rush connecting flight bag make Why,0,9,1,0,21,1,0,0,0,5, Noon I always worried I rush connecting flight bag make Why
Just now was the first time I’ve ever checked in for my flight early enough to get in the A boarding group. Am I finally doing this adulting thing right!? @SouthwestAir,Just first time I ever checked flight early enough get A boarding group Am I finally adulting thing right,0,15,0,1,30,1,0,0,0,4, Just first time I ever checked flight early enough get A boarding group Am I finally adulating thing right
Hey @SouthwestAir check out what we raced in PHX! #haboob #azmonsoon @lindawfox10 pic.twitter.com/wuMJAXSf0b,Hey check raced PHX haboob azmonsoon pic twitter com wuMJAXSf b,1,13,0,0,13,1,0,0,2,6, Hey check raced PHI ha boob monsoonal pic twitter com  b
a real highlight of constantly flying @SouthwestAir is that they constantly send me drink coupons as thanks and now i basically get to have a free glass of wine on every flight,real highlight constantly flying constantly send drink coupons thanks basically get free glass wine every flight,0,17,0,1,31,0,0,0,0,1, real highlight constantly flying constantly send drink coupons thanks basically get free glass wine every flight
Anyone else thinking @SouthwestAir should sign a marketing deal with @photographerjon ASAP?! #OneTeam #Inspired,Anyone else thinking sign marketing deal ASAP OneTeam Inspired,1,11,0,0,14,1,0,0,2,5, Anyone else thinking sign marketing deal ASAP One Team Inspired
"Ha! The pilot for my @SouthwestAir flight just let my ole Gibson fly first class, ridin with him in the cockpit. Only thing he asked was, Is it in tune?""""",Ha The pilot flight let ole Gibson fly first class ridin cockpit Only thing asked Is tune,0,15,0,0,30,1,0,0,0,6, Ha The pilot flight let ole Gibson fly first class riding cockpit Only thing asked Is tune
Just sitting on the plane in Vegas waiting to take off. Somehow @SouthwestAir scheduled a captain who was already on another flight. Don’t they realize I have to get there so I can make people cry?!?!,Just sitting plane Vegas waiting take Somehow scheduled captain already another flight Don realize I get I make people cry,0,17,0,0,36,1,0,0,0,5, Just sitting plane Vegas waiting take Somehow scheduled captain already another flight Don realize I get I make people cry
One year ago I released #DontSleepOnPlanes . I am grateful for everyone & couldnt have dreamed the adventures this year would take me on. Thanks @AmazonKindle & @SouthwestAir for the LUV https://www. amazon.com/Dont-Sleep-Pla nes-Zachary-Hall/dp/1945849150 … #BookBoost #bookbloggers #IARTG #ASMSG #KindleUnlimited #Kindle,One year ago I released DontSleepOnPlanes I grateful everyone couldnt dreamed adventures year would take Thanks LUV https www amazon com Dont Sleep Pla nes Zachary Hall dp BookBoost bookbloggers IARTG ASMSG KindleUnlimited Kindle,3,34,0,1,40,1,0,0,7,17, One year ago I released Monoplanes I grateful everyone couldn't dreamed adventures year would take Thanks LAV HTTP WWW amazon com Don Sleep Pl ens Zachary Hall DP Book Boost book bloggers PARTHIA ASMARA Kindle Unlimited Kindle
"Just a PSA but @SouthwestAir has the best customer service of any airline, period.",Just PSA best customer service airline period,1,7,0,1,13,1,0,0,0,3, Just SPA best customer service airline period
God answers prayers! @southwestair found my bag. Shout out to y’all and @sheaserrano 's FOH Army for all the support.,God answers prayers found bag Shout FOH Army support,1,11,0,0,20,1,0,0,0,7, God answers prayers found bag Shout FOG Army support
. @SouthwestAir can you fix your website so people can enter their proper names and not get error messages because they have an accent in their name? pic.twitter.com/v4arYyOuV5,fix website people enter proper names get error messages accent name pic twitter com v arYyOuV,0,17,1,1,26,0,0,0,0,4, fix website people enter proper names get error messages accent name pic twitter com v carryout
This is why @SouthwestAir is the best airline to fly. Karaoke during a 2 hour flight delay pic.twitter.com/ZUks0Co7Nj,This best airline fly Karaoke hour flight delay pic twitter com ZUks Co Nj,0,14,1,1,16,1,0,0,0,3, This best airline fly Karaoke hour flight delay pic twitter com Auks Co NJ
I’m A19 on this @SouthwestAir flight and just let A22 board in front of me. #ServantLeadership,I A flight let A board front ServantLeadership,0,6,0,0,16,1,0,0,1,4, I A flight let A board front Servant Leadership
Dear @SouthwestAir I’m so grateful that the supervisor Laura Sullivan at BNA retrieved our bottle that was left at TSA. Would’ve been a nightmare flight for EVERYONE if we didn’t have it . You guys never disappoint!! You always have great customer service! Thanks a million!!,Dear I grateful supervisor Laura Sullivan BNA retrieved bottle left TSA Would nightmare flight EVERYONE You guys never disappoint You always great customer service Thanks million,3,24,1,2,43,1,0,0,0,9, Dear I grateful supervisor Laura Sullivan BAN retrieved bottle left TS Would nightmare flight EVERYONE You guys never disappoint You always great customer service Thanks million
"21 carpools @enterprisecares , 10 flights @SouthwestAir @AmericanAir , 680 meals @doubletree , 2 Division, 10 Departments, 85 staff, all with 1 goal - #Collaboration at the #CCSRetreat @CompassCs ! See you all next Wednesday in @PalmSpringsCA pic.twitter.com/bhRC7nhVG0",carpools flights meals Division Departments staff goal Collaboration CCSRetreat See next Wednesday pic twitter com bhRC nhVG,0,23,0,0,38,1,0,0,2,17, carpools flights meals Division Departments staff goal Collaboration Creature See next Wednesday pic twitter com Burch NH
Removing TSA screenings in small airports would be such a bad ideal who else wouldn't feel safe if this happened ?? https:// amp.cnn.com/cnn/2018/08/01 /politics/tsa-considering-eliminating-screening-at-smaller-airports/index.html … @CNN @cnnbrk @CNNTravel @CNTraveler @AmericanAir @united @SouthwestAir,Removing TSA screenings small airports would bad ideal else feel safe happened https amp cnn com cnn politics tsa considering eliminating screening smaller airports index html,1,33,1,2,29,1,0,0,0,13, Removing TS screenings small airports would bad ideal else feel safe happened HTTP amp CNN com CNN politics ts considering eliminating screening smaller airports index HTML
Don’t worry Momma @SouthwestAir will take good care of your boys #WaudTwins @michelle_waud,Don worry Momma take good care boys WaudTwins,0,10,1,1,11,1,0,0,1,4, Don worry Comma take good care boys Twinsets
Discussions in the wake of the decision by @SouthwestAir to stop serving peanuts have highlighted a lack of understanding about the life-threatening nature of #foodallergy Gia Rosenblum explores food allergy anxiety as it relates to risk & mortality: https:// buff.ly/2vy5g3C pic.twitter.com/PrbbSTTcxQ,Discussions wake decision stop serving peanuts highlighted lack understanding life threatening nature foodallergy Gia Rosenblum explores food allergy anxiety relates risk mortality https buff ly vy g C pic twitter com PrbbSTTcxQ,0,33,5,0,36,1,0,0,1,8, Discussions wake decision stop serving peanuts highlighted lack understanding life threatening nature food allergy Goa Rosenberg explores food allergy anxiety relates risk mortality HTTP buff l by g C pic twitter com 
Thank you to @SouthwestAir CEO Gary Kelly for personally sending us every bag of peanuts that the airline had left over. We love Southwest and you Peanuts! pic.twitter.com/hmutJOxBjh,Thank CEO Gary Kelly personally sending us every bag peanuts airline left We love Southwest Peanuts pic twitter com hmutJOxBjh,1,20,0,2,26,1,0,0,0,4, Thank CEO Gary Kelly personally sending us every bag peanuts airline left We love Southwest Peanuts pic twitter com 
"I swear @SouthwestAir is the best airline... Icon had all 3 flight attendants petting him, and giving him all the pretzels & water he wanted on our long flight home A+",I swear best airline Icon flight attendants petting giving pretzels water wanted long flight home A,0,15,0,2,29,1,0,0,0,5, I swear best airline Icon flight attendants petting giving pretzels water wanted long flight home A
QUESTION: When is the last time you heard a random @JackSikma reference on television? ANSWER: Tonight on @8NewsNow #8NN at 6:30pm with @ChristianneK and @TeddFlorendo talking about the new No Peanuts policy on @SouthwestAir https:// twitter.com/OnlyNikkiBower s/status/1024871772217331713 …,QUESTION When last time heard random reference television ANSWER Tonight NN pm talking new No Peanuts policy https twitter com OnlyNikkiBower status,3,25,0,0,38,1,0,0,1,14, QUESTION When last time heard random reference television ANSWER Tonight N pm talking new No Peanuts policy HTTP twitter com  status
Yesterday was the last day for peanuts on @SouthwestAir and I won this big bag in a mid-air trivia contest so I'm basically winning at life pic.twitter.com/XJTFnZQyzJ,Yesterday last day peanuts I big bag mid air trivia contest I basically winning life pic twitter com XJTFnZQyzJ,0,18,0,2,25,1,0,0,0,4, Yesterday last day peanuts I big bag mid air trivia contest I basically winning life pic twitter com 
Y’ALL GOTTA HELP MY GUY @SOUTHWESTAIR https:// twitter.com/JonathanTjarks /status/1024824927227133952 …,Y ALL GOTTA HELP MY GUY https twitter com JonathanTjarks status,5,9,0,0,10,1,0,0,0,6, Y ALL GOTTA HELP MY GUY HTTP twitter com Jonathan status
This stunning photo was taken in our Barrel Building and graces the August cover of @SouthwestAir inflight magazine. The beautiful photography by Mary Beth Koeth accompanies the words of the fabulously talented @kimberleylovato who writes about the @NapaSilverados . #NapaValley pic.twitter.com/EzXqt7VzQ0,This stunning photo taken Barrel Building graces August cover inflight magazine The beautiful photography Mary Beth Koeth accompanies words fabulously talented writes NapaValley pic twitter com EzXqt VzQ,0,29,0,4,37,1,0,0,1,7, This stunning photo taken Barrel Building graces August cover in flight magazine The beautiful photography Mary Beth Kieth accompanies words fabulously talented writes Valley pic twitter com  Viz
Calling @BarstoolBigCat,Calling,0,2,0,0,2,1,0,0,0,1, Calling
"A flight attendant made me gate check my luggage, and it didn't ever show up. It's been lost for over 24 hours. I submitted a claim, but haven't heard any updates. Can you help @SouthwestAir ?",A flight attendant made gate check luggage ever show It lost hours I submitted claim heard updates Can help,0,16,1,0,35,1,0,0,0,10, A flight attendant made gate check luggage ever show It lost hours I submitted claim heard updates Can help
